attempt_id,inv_at,attempt_end,attempt_start, day_diff ,attempt_time,attempt_ct,out_of_window_seconds,network_disconnect_seconds,window_exit_ct,copy_paste_ct,q1-time_taken,q2-time_taken,q3-time_taken,q4-time_taken,q5-time_taken,q6-time_taken,q7-time_taken,q8-time_taken,q9-time_taken,q10-time_taken,q11-time_taken,q12-time_taken,q13-time_taken,q14-time_taken,q13-testcase_passed,q14-testcase_passed,q2-testcase_time,q3-testcase_time,q4-testcase_time,q5-testcase_time,q6-testcase_time,q7-testcase_time,q8-testcase_time,q9-testcase_time,q10-testcase_time,q11-testcase_time,q12-testcase_time,q13-testcase_time,q14-testcase_time,score_pct,pass
77904504,1/12/2037 5:48,6/28/2052 1:05,12/18/2048 18:12," 1,288.00 ",100857,1,16218,53333,21,0,35,1635,386,1825,711,7073,1335,4702,2291,1337,4972,1506,15087,3249,1,1,0.029438,0.028598,0.011564,0.028436,0.03255,0.015839,0.075211,0.038475,0.035196,0.059579,0.064301,0.024827,0.036492,1,1
77966700,12/21/2036 7:25,6/7/2052 23:27,12/1/2048 0:59," 1,284.00 ",77635,1,354,48414,4,0,2733,502,155,3932,668,2229,254,2230,2209,325,169,244,8049,5024,1,1,0.011456,0.015148,0.011646,0.146381,0.015446,0.012595,0.048642,0.045254,0.02382,0.05826,0.041332,0.043785,0.087232,1,1
77904524,11/29/2036 9:02,3/19/2052 16:55,9/21/2048 4:07," 1,275.00 ",338654,1,291392,186988,64,33,11235,5209,5605,2130,2767,1574,2354,9680,1599,3093,1491,97994,3268,3488,1,1,0.034721,0.090256,0.028894,0.03577,0.06852,0.013462,0.052425,0.030972,0.070534,0.046519,0.057876,0.042361,0.033237,1,1
77824610,11/7/2036 10:39,5/3/2051 14:47,12/12/2047 16:39," 1,238.00 ",338241,1,262872,2736,115,11,620,72522,97666,5470,5482,73194,322,1591,558,2184,65083,1712,3583,1516,1,1,0.014413,0.032929,0.013058,0.039573,0.031328,0.033406,0.063359,0.052012,0.086084,0.102184,0.062847,0.102737,0.124436,1,1
77728966,10/16/2036 12:16,5/7/2050 9:23,1/27/2047 18:45," 1,196.00 ",337878,1,7053,260645,37,0,212,4620,2469,2430,3839,7249,2118,5990,1718,1179,1970,1525,38977,2530,1,1,0.011874,0.137896,0.122918,0.056479,0.01217,0.030255,0.025106,0.048257,0.020239,0.042331,0.041378,0.042885,0.086516,1,1
77728946,9/24/2036 13:53,11/7/2049 18:41,8/21/2046 7:48," 1,174.00 ",12862,1,0,0,0,0,83,542,1075,585,452,464,2056,942,329,448,3290,636,722,1200,1,1,0.057297,0.029648,0.156804,0.060945,0.030766,0.039458,0.058426,0.075232,0.095529,0.045947,0.173843,0.038867,0.035604,1,1
73387280,9/2/2036 15:30,8/3/2048 5:07,7/9/2045 19:49," 1,121.00 ",270075,1,169463,151668,95,6,447,69143,7509,3382,1250,9953,357,960,154,11900,721,760,10395,850,1,1,0.012038,0.067869,0.031031,0.251017,0.131155,0.03653,0.207097,0.478784,0.036951,0.043515,0.043587,0.049211,0.019485,1,1
73386236,8/11/2036 17:07,11/20/2046 2:29,1/7/2044 14:06," 1,048.00 ",369129,1,264475,116905,152,13,7057,484,824,6532,1714,26995,2004,8291,326,687,629,68414,63958,61056,1,1,0.241463,0.035064,0.219782,0.270926,0.317272,0.028479,0.071369,0.085295,0.040828,0.132041,0.140753,0.102868,0.036822,1,1
73386458,7/20/2036 18:44,11/3/2045 19:27,2/4/2043 22:59," 1,003.00 ",217498,1,143874,72039,42,4,753,1364,875,5936,843,4895,1496,17097,41527,868,63114,1289,3671,1710,1,1,0.012273,0.031333,0.010432,0.521927,0.07393,0.030216,0.043468,0.03474,0.026167,0.032437,0.286642,0.040923,0.036753,1,1
73390476,6/28/2036 20:21,7/6/2045 9:39,10/21/2042 15:41, 989.00 ,221387,1,137658,2111,50,82,1389,730,844,8627,6340,14521,88433,13190,2760,1491,2313,5295,26102,44103,1,1,0.029318,0.031557,0.061316,0.018991,0.093163,0.047045,0.051631,0.034604,0.095131,0.185496,0.066851,0.054636,0.145356,1,1
72957590,6/6/2036 21:58,3/31/2044 20:05,9/9/2041 3:42, 934.00 ,280909,1,148651,49212,47,64,934,9998,5267,28847,4701,3364,4025,55357,8039,3342,6284,19577,53612,28286,1,1,0.086291,0.157628,0.146541,0.076918,0.105403,0.081441,0.135951,0.086148,0.070113,0.208047,0.038258,0.096392,0.082271,1,1
66507152,5/15/2036 23:35,5/3/2041 5:31,2/13/2039 3:13, 810.00 ,332175,1,205232,206171,85,45,183,892,1134,3990,627,31687,1297,9858,3258,455,2024,2084,60648,7718,1,1,0.029728,0.031258,0.854633,0.033358,0.32286,0.46852,0.028924,0.033206,0.03194,0.035895,0.021092,0.098398,0.123123,1,1
62898144,8/10/2056 6:46,9/12/2038 23:07,10/15/2036 16:49, 697.00 ,106323,1,0,694,0,1,39,1176,508,1030,771,6649,1249,4505,1003,863,202,854,84697,2039,1,1,0.031152,0.032462,0.014263,0.039313,0.112014,0.014383,0.018842,0.042231,0.038798,0.044954,0.054944,0.04591,0.023315,1,1
52567766,4/24/2036 1:12,2/12/2036 18:21,7/5/2034 23:38, 587.00 ,59299,1,33652,35929,36,5,291,426,431,1546,1099,4665,2345,896,461,531,717,564,8684,639,1,1,0.010934,0.033637,0.020319,0.032648,0.030049,0.034953,0.032857,0.015769,0.032502,0.032095,0.034816,0.043577,0.033321,1,1
52144234,4/2/2036 2:49,10/15/2035 8:33,3/21/2034 16:20, 573.00 ,398196,1,48523,344131,45,22,54,32075,942,2728,1755,1729,1582,2085,453,742,753,1251,840,6805,1,1,0.030075,0.032823,0.032641,0.032934,0.027393,0.02999,0.03694,0.04912,0.11402,0.033701,0.037396,0.045443,0.015436,1,1
52144374,3/11/2036 4:26,7/7/2035 0:23,12/23/2033 2:15, 561.00 ,374038,1,107117,219024,192,0,490,8705,2891,8007,29372,2328,10563,6009,1486,2372,3371,2159,14748,49374,1,1,0.031221,0.032158,0.037381,0.034805,0.034298,0.026902,0.031788,0.033785,0.038704,0.044168,0.041234,0.03616,0.015982,1,1
52144398,2/18/2036 6:03,12/18/2034 8:03,6/28/2033 22:05, 538.00 ,423640,1,82218,323978,46,1,126,2174,495,1597,937,1123,985,45160,1081,331,4655,2419,1375,5979,1,1,0.036084,0.040005,0.029539,0.034013,0.030409,0.030805,0.033361,0.033964,0.032067,0.031128,0.032074,0.036499,0.0366,1,1
48029536,1/27/2036 7:40,5/31/2034 15:43,1/2/2033 17:55, 514.00 ,77338,1,0,156,0,0,437,2044,500,43467,771,458,440,2654,616,330,204,1584,22317,946,1,1,0.012081,0.033049,0.033143,0.082653,0.030989,0.035572,0.036719,0.038837,0.035699,0.03616,0.035829,0.039955,0.042674,1,1
48030486,1/5/2036 9:17,4/21/2034 12:27,11/28/2032 7:29, 509.00 ,296238,1,0,180927,0,0,297,8308,4868,1415,4685,10584,3406,16966,9808,2599,32043,4165,5719,10323,1,1,0.013103,0.014944,0.02909,0.035864,0.033446,0.014142,0.018818,0.035948,0.032115,0.039018,0.04167,0.049573,0.019712,1,1
48030270,12/14/2035 10:54,12/2/2033 1:01,7/27/2032 6:58, 493.00 ,286201,1,0,270816,0,0,354,1234,1769,286,233,2402,2246,545,289,152,2027,370,2610,826,1,1,0.035566,0.091903,0.037343,0.036817,0.031348,0.03018,0.036498,0.038476,0.034659,0.031885,0.756657,0.048057,0.036166,1,1
48023106,9/17/2035 17:22,3/16/2033 3:47,12/9/2031 23:09, 463.00 ,226168,1,0,200410,0,0,283,2033,1190,1293,1085,1736,1147,2156,1834,1400,2368,1667,4548,2627,1,1,0.035553,0.033078,0.037435,0.031041,0.030572,0.029942,0.413024,0.039587,0.031589,0.034764,0.040147,0.037904,0.039488,1,1
48023122,5/31/2035 1:27,5/19/2032 3:17,3/19/2031 4:54, 427.00 ,222194,1,0,197577,0,0,155,1460,1303,498,953,4840,813,3851,775,830,538,859,3515,4079,1,1,0.033123,0.014646,0.028367,0.038418,0.02949,0.029215,0.034254,0.037518,0.038166,0.038806,0.037778,0.040431,0.039837,1,1
45698516,2/10/2035 9:32,7/6/2030 19:45,7/24/2029 19:32, 347.00 ,221557,1,22230,166152,81,13,,1251,126,14629,1361,4616,2962,1950,785,889,21762,362,3188,1179,1,1,0.027653,0.032942,0.012465,0.157268,0.031141,0.012918,0.017161,0.036136,0.036969,0.016293,0.042133,0.037593,0.033848,0.99,1
45698646,1/19/2035 11:09,11/28/2029 1:47,1/10/2029 22:09, 322.00 ,176709,1,956,66020,3,0,,2931,2730,1725,54458,29289,582,1120,6633,2511,752,599,3826,1888,1,1,0.030053,0.037937,0.030169,0.035644,0.033362,0.034199,0.04773,0.037379,0.014007,0.03313,0.050379,0.04618,0.039286,0.99,1
45698558,12/28/2034 12:46,4/1/2029 6:11,6/12/2028 7:33, 293.00 ,114575,1,16153,69413,43,29,,3625,501,2162,14649,4254,1099,9669,797,911,1659,772,1505,2945,1,1,0.010988,0.037167,0.032713,0.036249,0.038556,0.034707,0.037796,0.034095,0.034208,0.034669,0.039072,0.041666,0.038505,0.99,1
45697340,12/6/2034 14:23,3/12/2029 4:33,5/25/2028 14:20, 291.00 ,112680,1,0,92844,0,0,,604,442,1210,404,2388,944,1923,690,280,4189,502,3748,1841,1,1,0.030778,0.034795,0.032631,0.032889,0.031877,0.034816,0.034638,0.038031,0.031163,0.034578,0.036726,0.042176,0.039662,0.99,1
45697606,11/14/2034 16:00,1/31/2029 1:17,4/20/2028 3:54, 286.00 ,111567,1,0,88760,0,31,,2473,438,1710,929,1726,1618,2347,1673,372,2182,398,2733,2757,1,1,0.012266,0.034601,0.036081,0.031652,0.035321,0.014142,0.017651,0.018016,0.033785,0.017497,0.025946,0.040753,0.016015,0.99,1
45697370,10/23/2034 17:37,1/10/2029 23:39,4/2/2028 10:41, 283.00 ,108619,1,1539,47687,27,22,,1580,4422,2177,574,1065,533,2725,1859,1851,2382,7664,16760,16342,1,1,0.029881,0.034267,0.029301,0.030361,0.031701,0.031207,0.034657,0.034197,0.033261,0.037988,0.036027,0.044833,0.034858,0.99,1
45697422,10/1/2034 19:14,12/1/2028 20:23,2/27/2028 0:15, 278.00 ,113448,1,1677,74182,4,33,,6409,1623,6463,1366,3454,2319,1976,2480,821,1003,2769,1676,6119,1,1,0.032555,0.03275,0.029511,0.029575,0.032045,0.031052,0.033206,0.034318,0.037119,0.03289,0.037543,0.04376,0.034756,0.99,1
45697732,9/9/2034 20:51,10/22/2028 17:07,1/22/2028 13:49, 274.00 ,107464,1,8739,8085,11,12,,5631,948,5441,690,3625,73212,667,265,348,100,825,4616,1259,1,1,0.041082,0.033079,0.035905,0.034021,0.030952,0.041679,0.034226,0.03104,0.031499,0.033096,0.503193,0.040528,0.036584,0.99,1
45697458,8/18/2034 22:28,10/2/2028 15:29,1/4/2028 20:36, 272.00 ,111492,1,65464,57221,3,2,,14877,1291,4518,1479,3475,3135,14294,521,237,487,748,4304,3856,1,1,0.016647,0.031893,0.046502,0.033898,0.032557,0.030416,0.039162,0.035064,0.036227,0.033382,0.034408,0.041278,0.035548,0.99,1
45697348,7/28/2034 0:05,9/12/2028 13:51,12/18/2027 3:23, 269.00 ,114587,1,54435,15942,19,24,,2181,868,2443,4962,821,780,77369,2034,990,1542,949,1186,2067,1,1,0.034572,0.032472,0.012927,0.019287,0.013237,0.01394,0.015637,0.014243,0.014495,0.016476,0.01671,0.021935,0.018552,0.99,1
45697426,7/6/2034 1:42,7/14/2028 8:57,10/25/2027 23:44, 263.00 ,35315,1,2697,8629,17,44,,2364,348,691,1759,3600,1039,444,1238,292,11218,1134,1009,877,1,1,0.030081,0.033316,0.029963,0.048214,0.025479,0.032969,0.034998,0.038326,0.040734,0.035234,0.0446,0.147605,0.04473,0.99,1
45697536,6/14/2034 3:19,6/24/2028 7:19,10/8/2027 6:31, 260.00 ,30105,1,7781,7506,114,28,,892,582,867,1177,1652,721,2670,1109,556,263,920,9577,732,1,1,0.029036,0.034834,0.031132,0.036307,0.015387,0.030003,0.01967,0.015255,0.132745,0.036049,0.036125,0.020994,0.165748,0.99,1
45697386,5/23/2034 4:56,5/15/2028 4:03,9/2/2027 20:05, 256.00 ,113321,1,1666,74876,14,36,,2173,936,958,1938,2093,922,5633,2501,576,1208,621,14439,3038,1,1,0.030919,0.029866,0.028243,0.030729,0.030642,0.029642,0.03317,0.032674,0.034017,0.034243,0.035424,0.037279,0.034221,0.99,1
31968242,5/10/2041 9:24,7/6/2025 15:07,2/23/2025 12:49, 133.00 ,182930,1,85701,132130,126,0,,1140,1585,1392,472,4890,2165,2059,1304,350,253,911,5594,28478,1,1,0.00748,0.00837,0.00836,0.00823,0.00716,0.00784,0.00773,0.00883,0.00796,0.00755,0.00782,0.00718,0.00831,1,1
31968148,4/18/2041 11:01,6/16/2025 13:29,2/5/2025 19:36, 131.00 ,99017,1,63746,46160,52,0,,570,263,1005,582,1474,1192,5181,2046,270,455,2234,13625,23138,1,1,0.00727,0.0083,0.00779,0.00745,0.00946,0.00758,0.00729,0.00752,0.00804,0.00754,0.00723,0.00727,0.00792,1,1
31967998,3/27/2041 12:38,5/27/2025 11:51,1/19/2025 2:23, 128.00 ,12740,1,777,0,8,0,,534,723,317,375,1222,889,1197,799,511,3644,373,1333,796,1,1,0.00936,0.00887,0.00746,0.00742,0.00809,0.00831,0.00799,0.00829,0.00838,0.00756,0.00823,0.00835,0.0107,1,1
31968456,3/5/2041 14:15,5/7/2025 10:13,1/1/2025 9:10, 126.00 ,316120,1,18868,257208,166,0,,1120,647,1616,6815,3308,1651,8744,1091,993,2136,1790,6614,16198,1,1,0.00802,0.00826,0.00844,0.00826,0.00804,0.00776,0.00886,0.00841,0.00848,0.00776,0.00781,0.00717,0.00895,1,1
31968404,2/11/2041 15:52,2/16/2025 3:41,10/22/2024 12:18, 117.00 ,343759,1,201254,254159,84,0,,1358,1030,3192,26630,2115,880,7345,35935,3992,1428,582,3247,1747,1,1,0.0078,0.00819,0.00711,0.00778,0.00883,0.00718,0.00776,0.00771,0.0112,0.00893,0.00854,0.00808,0.00873,1,1
31967982,1/20/2041 17:29,1/7/2025 0:25,9/17/2024 1:52, 112.00 ,389445,1,90902,181916,150,0,,1353,1299,2158,35091,105706,1070,635,377,274,9690,298,46297,1997,1,1,0.00698,0.00802,0.00707,0.00835,0.00753,0.00762,0.00699,0.00744,0.00898,0.00829,0.00776,0.00874,0.00846,1,1
31967966,12/29/2040 19:06,9/8/2024 14:37,6/2/2024 18:34, 98.00 ,385670,1,189834,210272,132,0,,1461,667,1486,1813,4708,4663,961,45497,688,9666,96915,4719,2060,1,1,0.00804,0.00865,0.00956,0.00825,0.00754,0.00816,0.00848,0.00845,0.00779,0.00868,0.00828,0.00778,0.00924,1,1
31968246,12/7/2040 20:43,7/10/2024 9:43,4/10/2024 14:55, 91.00 ,419841,1,34239,389230,73,0,,387,457,3935,994,4483,1090,8138,2846,493,3113,1322,2481,682,1,1,0.00704,0.00787,0.0078,0.00896,0.00912,0.00886,0.00841,0.00804,0.00889,0.00783,0.0091,0.00859,0.00823,1,1
31977462,11/15/2040 22:20,6/20/2024 8:05,3/23/2024 21:42, 89.00 ,350932,1,180543,75553,254,0,,175002,6147,41731,15597,663,14023,2903,1121,1997,2811,1574,10250,1497,1,1,0.00818,0.00835,0.00864,0.00833,0.00782,0.00751,0.00847,0.00778,0.00801,0.00746,0.0084,0.00821,0.00774,1,1
31350856,10/24/2040 23:57,4/1/2024 1:33,1/13/2024 0:50, 79.00 ,203665,1,32947,144841,24,0,,3115,1405,909,8514,7809,4406,1492,1106,940,937,862,21824,4960,1,1,0.00744,0.00794,0.00748,0.00773,0.00819,0.00809,0.0084,0.00787,0.00802,0.00782,0.00788,0.00749,0.00773,1,1
31351836,10/3/2040 1:34,3/11/2024 23:55,12/26/2023 7:37, 76.00 ,199676,1,8886,184325,51,0,,680,358,329,717,3036,659,1547,1785,271,2639,1659,878,665,1,1,0.00736,0.00839,0.0076,0.00722,0.00694,0.00851,0.00694,0.00739,0.00864,0.00742,0.00814,0.00863,0.00756,1,1
31399274,9/11/2040 3:11,10/23/2023 12:29,8/24/2023 7:06, 60.00 ,258819,1,36889,186466,73,0,,1331,462,3068,364,4346,17834,12050,6428,397,7608,6674,10606,1077,1,1,0.0075,0.00749,0.00839,0.00823,0.00761,0.00753,0.00806,0.00839,0.00831,0.00807,0.00736,0.00683,0.00811,1,1
31385476,8/20/2040 4:48,10/3/2023 10:51,8/6/2023 13:53, 58.00 ,39258,1,2703,1331,19,0,,1920,1158,3713,1975,3982,1295,1633,1810,827,7038,4985,3129,2034,1,1,0.00732,0.00732,0.00815,0.00791,0.00749,0.00773,0.00968,0.00779,0.00686,0.00712,0.00699,0.00738,0.00836,1,1
31389402,7/29/2040 6:25,9/13/2023 9:13,7/19/2023 20:40, 56.00 ,403168,1,118147,284496,80,0,,2009,883,3106,3904,10340,4711,10396,8535,1961,15550,6448,37369,12827,1,1,0.00732,0.0079,0.00675,0.00747,0.00743,0.0074,0.00834,0.00769,0.00759,0.00723,0.00827,0.00723,0.00843,1,1
31350786,7/7/2040 8:02,4/5/2023 20:09,2/28/2023 2:56, 36.00 ,441754,1,165915,255828,107,0,,1355,1081,2826,2590,15910,2662,2503,1189,935,10317,988,1651,140897,1,1,0.00835,0.00919,0.00811,0.00717,0.00716,0.00887,0.00896,0.007,0.00707,0.0074,0.00757,0.00782,0.00785,1,1
31387466,6/15/2040 9:39,1/15/2023 13:37,12/19/2022 6:04, 27.00 ,86762,1,5547,42150,84,0,,363,859,1321,476,6826,1841,2264,7211,5533,11221,1250,4139,1210,1,1,0.00753,0.00866,0.00774,0.00721,0.00757,0.00782,0.00809,0.00695,0.00733,0.0073,0.00687,0.00755,0.00762,1,1
31968834,4/16/2058 9:30,8/28/2022 2:11,8/17/2022 5:33, 11.00 ,10401,1,5205,0,53,0,,716,291,1351,392,1180,4357,509,231,156,186,321,326,369,1,1,0.00785,0.00797,0.00788,0.00875,0.0103,0.00695,0.0103,0.00767,0.00794,0.00782,0.00838,0.00818,0.0077,1,1
78035484,5/4/2043 4:03,3/28/2055 10:45,5/23/2051 15:02," 1,405.00 ",284008,1,173603,70074,195,19,4254,748,305,392,2210,2481,391,62146,76763,3627,22897,495,32162,3475,0,1,0.03076,0.111419,0.028064,0.067962,0.032688,0.040804,0.039468,0.041117,0.254281,0.110934,0.03545,0.090221,0.329285,0.92,1
78035458,4/12/2043 5:40,12/18/2054 2:35,2/24/2051 0:57," 1,393.00 ",342124,1,209270,43193,274,12,160,30791,6360,35133,6444,14364,5762,7597,2300,668,17409,3294,125719,40404,0,1,0.016546,0.032945,0.036194,0.14693,0.032194,0.015214,0.027241,0.102586,0.038451,0.015074,0.041,0.010571,0.034171,0.92,1
77904592,3/21/2043 7:17,11/7/2054 23:19,1/19/2051 14:31," 1,388.00 ",319235,1,132583,190755,168,30,393,73997,17607,4120,6672,1953,758,2632,4594,1854,5569,972,260,6468,,1,0.038659,0.062242,0.014682,0.044423,0.066209,0.011795,0.034393,0.031983,0.035703,0.033725,0.032243,,0.020657,0.92,1
77904494,2/27/2043 8:54,9/28/2054 20:03,12/15/2050 4:05," 1,383.00 ",181994,1,99016,57350,96,26,1031,1053,1545,447,4456,42229,4739,1256,1764,1515,467,817,22887,31433,1,0,0.079976,0.031673,0.149741,0.090246,0.028971,0.011365,0.015651,0.08046,0.048727,0.03961,0.053383,0.028001,0.039983,0.92,1
77904650,2/5/2043 10:31,9/8/2054 18:25,11/27/2050 10:52," 1,381.00 ",331770,1,155101,237358,293,23,300,18778,7063,18905,11227,14970,10055,6046,2415,640,2334,403,487,681,1,0,0.028139,0.03279,0.028628,0.036871,0.095272,0.013395,0.047295,0.032818,0.033081,0.050481,0.044351,0.124802,0.010983,0.92,1
77904552,1/14/2043 12:08,3/12/2054 3:43,6/20/2050 23:55," 1,361.00 ",260887,1,81241,117100,154,17,257,16753,4020,3991,20300,17752,3755,1882,5259,30731,9978,26193,2379,467,1,1,0.012634,0.03238,0.012174,0.041256,0.030036,0.516334,0.03498,0.060425,0.321647,0.016449,0.027214,0.32135,0.049201,0.92,1
77904754,12/23/2042 13:45,10/2/2053 14:39,1/30/2050 6:11," 1,341.00 ",253014,1,131423,205849,534,83,291,5993,2512,1591,1376,1825,777,8266,5412,1640,4342,2319,3937,4520,0,1,0.030241,0.015221,0.022473,0.032638,0.02898,0.029355,0.027939,0.019272,0.032918,0.028841,0.037935,0.012986,0.240009,0.92,1
77904518,12/1/2042 15:22,7/14/2053 8:07,11/20/2049 9:19," 1,332.00 ",344553,1,286436,119654,143,22,377,46281,1857,15170,5682,8116,18313,7671,30155,4600,66150,1123,16779,2481,1,1,0.034398,0.020362,0.026581,0.032292,0.051346,0.021796,0.015211,0.025519,0.030098,0.01607,0.033161,0.037614,0.031864,0.92,1
77904442,11/9/2042 16:59,2/8/2052 13:39,8/16/2048 17:41," 1,271.00 ",303321,1,3433,282351,33,70,14,5760,676,31,74,1396,1548,432,306,173,573,254,5407,1507,0,1,0.013299,0.083473,0.011248,0.065989,0.035333,0.030949,0.032761,0.039413,0.064546,0.066523,0.077104,0.03996,0.034815,0.92,1
77906154,10/18/2042 18:36,12/30/2051 10:23,7/12/2048 7:15," 1,266.00 ",318349,1,64055,299452,15,13,222,8979,2822,1515,2261,337,123,37,469,136,92,347,7,1450,,1,0.011144,0.031582,0.173468,0.078922,0.031166,0.038336,0.045886,0.031989,0.041418,0.03126,0.033693,,0.087276,0.92,1
77824622,9/26/2042 20:13,9/1/2051 0:35,3/27/2048 23:57," 1,253.00 ",267742,1,65722,182783,138,49,13947,5842,1505,6848,22231,3244,2231,12797,466,1395,437,485,1193,12105,0,1,0.105179,0.061464,0.076519,0.032647,0.11374,0.048352,0.023016,0.032272,0.069236,0.037962,0.0183,0.0276,0.022983,0.92,1
77824758,9/4/2042 21:50,8/11/2051 22:57,3/10/2048 6:44," 1,249.00 ",335915,1,124907,209342,319,0,215,10536,4745,1495,2864,3264,1622,5709,3229,1059,28867,11574,39014,11835,0,1,0.109716,0.031783,0.027738,0.034455,0.100196,0.409616,0.47433,0.032698,0.031574,0.031668,0.105662,0.037844,0.08835,0.92,1
77824704,8/13/2042 23:27,7/2/2051 19:41,2/3/2048 20:18," 1,245.00 ",336051,1,106296,179320,272,7,2835,8060,1659,21945,38572,1597,12401,3474,3301,1638,3580,1535,29290,25710,0,1,0.011863,0.015759,0.011606,0.015124,0.029588,0.029865,0.032986,0.036268,0.031372,0.033651,0.022913,0.018389,0.016965,0.92,1
77824444,7/23/2042 1:04,6/12/2051 18:03,1/17/2048 3:05," 1,242.00 ",325235,1,11572,295327,40,0,290,5941,1689,365,869,552,1069,449,1591,518,369,1006,7154,2810,0,1,0.05646,0.098439,0.029676,0.045298,0.173859,0.031068,0.045739,0.033075,0.091147,0.034314,0.361137,0.081341,0.062422,0.92,1
77824926,7/1/2042 2:41,2/12/2051 8:15,10/2/2047 19:47," 1,229.00 ",335612,1,193199,154449,13,2,259,3292,3044,7117,42386,7356,4854,9614,40013,678,1305,753,41649,17850,0,1,0.011279,0.016978,0.012786,0.015412,0.012932,0.028744,0.016394,0.031996,0.032371,0.018637,0.036361,0.020622,0.033375,0.92,1
77824756,6/9/2042 4:18,11/24/2050 1:43,7/23/2047 22:55," 1,220.00 ",306210,1,187779,3001,266,25,7333,128839,34778,2346,2502,2984,2486,899,85,72,39843,130,16732,63208,0,1,0.027914,0.036545,0.074009,0.032873,0.047924,0.030937,0.033346,0.044019,0.034541,0.158637,0.041713,0.0337,0.015881,0.92,1
77824808,5/18/2042 5:55,1/27/2050 1:13,10/31/2046 4:40," 1,184.00 ",345512,1,15695,299786,153,0,583,6014,2531,247,1414,9838,6390,963,602,291,7034,669,2515,6495,0,1,0.053972,0.055195,0.027509,0.035381,0.056399,0.028282,0.090813,0.074348,0.034496,0.250983,0.041391,0.038229,0.05318,0.92,1
77827992,4/26/2042 7:32,1/30/2049 19:49,12/16/2045 6:46," 1,141.00 ",334947,1,188585,225098,60,3,80,2795,1304,6517,14271,2021,1194,10584,4410,1445,751,31837,20406,12060,1,0,0.045167,0.031714,0.024576,0.03319,0.028667,0.029578,0.034739,0.056206,0.033978,0.034444,0.034871,0.045878,0.040029,0.92,1
77306578,4/4/2042 9:09,12/1/2048 14:55,10/24/2045 3:07," 1,134.00 ",2291,1,21,0,1,18,7,214,190,63,243,77,70,77,64,257,726,119,59,107,1,1,0.01068,0.014963,0.072313,0.013251,0.012184,0.011853,0.015896,0.015773,0.020185,0.228595,0.02735,0.032735,0.119364,0.92,1
73408348,3/13/2042 10:46,6/8/2047 18:49,7/2/2044 18:16," 1,071.00 ",346498,1,54068,231924,72,3,40,4797,82028,5706,494,1491,751,2618,402,2442,557,426,9580,2134,0,1,0.116803,0.031291,0.041653,0.047099,0.030196,0.045343,0.036648,0.031986,0.046426,0.035303,0.040167,0.032114,0.043309,0.92,1
73386640,2/19/2042 12:23,9/20/2046 21:35,11/15/2043 10:27," 1,040.00 ",304892,1,183656,143171,63,0,1079,802,315,3806,363,33445,1383,35460,1118,3340,148,3065,76128,1210,0,1,0.864615,0.108806,0.028757,0.039914,0.130164,0.062052,0.061311,0.143972,0.180277,0.36753,0.039161,0.026275,0.034963,0.92,1
73386422,1/28/2042 14:00,1/26/2045 20:35,6/1/2042 21:57, 970.00 ,125506,1,85619,48620,47,0,420,1954,2163,2159,4355,6789,4203,3452,1660,4735,1214,918,15668,21391,0,1,0.01576,0.021923,0.266054,0.113217,0.062221,0.099589,0.038979,0.09479,0.149744,0.078555,0.049249,0.035127,0.021442,0.92,1
73387076,1/6/2042 15:37,11/27/2044 15:41,4/9/2042 18:18, 963.00 ,162313,1,11444,171,37,57,870,2631,848,1708,711,7619,2673,10028,2886,256,60702,10065,58436,2682,0,1,0.027819,0.031022,0.028791,0.042266,0.028885,0.012114,0.034194,0.076264,0.097852,0.039644,0.040545,0.065092,0.136787,0.92,1
73386742,12/15/2041 17:14,11/7/2044 14:03,3/23/2042 1:05, 960.00 ,135034,1,31141,61847,18,29,1574,1280,1854,1308,791,2826,2450,4247,1126,740,898,4506,29745,19811,1,1,0.027969,0.072437,0.032015,0.036839,0.027074,0.032339,0.033468,0.031425,0.061686,0.025499,0.034562,0.039779,0.033783,0.92,1
73032814,11/23/2041 18:51,12/22/2043 11:55,6/12/2041 13:37, 923.00 ,217423,1,104440,103146,59,0,125,2258,1269,21405,10547,44580,3180,21228,1005,455,1875,879,4025,1352,0,1,0.307962,0.014671,0.011679,0.116649,0.027621,0.019109,0.094031,0.518486,0.088121,0.123683,0.035373,0.025166,0.138388,0.92,1
67603826,11/1/2041 20:28,4/5/2043 14:41,10/25/2040 5:48, 892.00 ,343191,1,290051,36270,86,0,408,2615,10220,14282,1758,5361,218485,14479,3173,2128,1867,23482,7119,1336,0,1,0.41617,0.118898,0.042641,0.119569,0.104969,0.102881,0.131977,0.029807,0.07955,0.065615,0.058219,0.101795,0.108205,0.92,1
67603422,10/10/2041 22:05,2/4/2043 9:47,9/2/2040 2:09, 885.00 ,345550,1,242284,195249,84,0,946,14033,17940,990,9107,12321,24250,15286,43464,1716,1036,320,4746,3153,0,1,0.034399,0.420221,0.616318,0.036792,0.602916,0.030033,0.037606,0.030868,0.068356,0.029825,0.032685,0.057988,0.034275,0.92,1
66507222,12/24/2045 4:55,5/19/2042 12:33,1/15/2040 18:20, 855.00 ,150160,1,58943,79171,39,0,251,2396,320,651,810,1542,7124,747,1021,402,2021,2428,30379,20394,0,1,0.028141,0.080635,0.154763,0.032111,0.322601,0.046293,0.049125,0.077613,0.091134,0.015866,0.072739,0.03801,0.0341,0.92,1
